MeasureID,GeoType,GeoID,Time,ban_summary_flag,Value,CI,Note,DisplayValue,MeasureName
383,UHF42,310,Winter 2013-14,1,1.37,,,1.4,
383,UHF42,310,Winter 2012-13,1,1.09,,,1.1,
383,UHF42,310,Winter 2011-12,1,2.13,,,2.1,
383,UHF42,310,Winter 2010-11,1,3.78,,,3.8,
383,UHF42,310,Winter 2009-10,1,2.89,,,2.9,
383,UHF42,310,Winter 2008-09,1,4.57,,,4.6,
383,UHF42,401,Winter 2015-16,0,0.24,,,0.2,
383,UHF42,401,Winter 2014-15,0,0.79,,,0.8,
383,UHF42,401,Winter 2013-14,1,1.89,,,1.9,
383,UHF42,401,Winter 2012-13,1,1.68,,,1.7,
383,UHF42,401,Winter 2011-12,1,2.49,,,2.5,
383,UHF42,401,Winter 2010-11,1,4.5,,,4.5,
383,UHF42,401,Winter 2009-10,1,3.63,,,3.6,
383,UHF42,401,Winter 2008-09,1,5.11,,,5.1,
383,UHF42,402,Winter 2015-16,0,0.25,,,0.2,
383,UHF42,402,Winter 2014-15,0,0.78,,,0.8,
383,UHF42,402,Winter 2013-14,1,2.0,,,2.0,
383,UHF42,402,Winter 2012-13,1,1.6,,,1.6,
383,UHF42,402,Winter 2011-12,1,2.44,,,2.4,
383,UHF42,402,Winter 2010-11,1,4.79,,,4.8,
383,UHF42,402,Winter 2009-10,1,3.84,,,3.8,
383,UHF42,402,Winter 2008-09,1,5.38,,,5.4,
383,UHF42,403,Winter 2015-16,0,0.27,,,0.3,
383,UHF42,403,Winter 2014-15,0,0.74,,,0.7,
383,UHF42,403,Winter 2013-14,1,1.85,,,1.8,
383,UHF42,403,Winter 2012-13,1,1.17,,,1.2,
383,UHF42,403,Winter 2011-12,1,1.97,,,2.0,
383,UHF42,403,Winter 2010-11,1,3.85,,,3.8,
383,UHF42,403,Winter 2009-10,1,3.01,,,3.0,
383,UHF42,403,Winter 2008-09,1,4.49,,,4.5,
383,UHF42,404,Winter 2015-16,0,0.27,,,0.3,
383,UHF42,404,Winter 2014-15,0,0.57,,,0.6,
383,UHF42,404,Winter 2013-14,1,1.5,,,1.5,
383,UHF42,404,Winter 2012-13,1,0.75,,,0.8,
383,UHF42,404,Winter 2011-12,1,1.56,,,1.6,
383,UHF42,404,Winter 2010-11,1,3.02,,,3.0,
383,UHF42,404,Winter 2009-10,1,2.41,,,2.4,
383,UHF42,404,Winter 2008-09,1,3.69,,,3.7,
383,UHF42,405,Winter 2015-16,0,0.23,,,0.2,
383,UHF42,405,Winter 2014-15,0,0.58,,,0.6,
383,UHF42,405,Winter 2013-14,1,1.54,,,1.5,
383,UHF42,405,Winter 2012-13,1,1.21,,,1.2,
383,UHF42,405,Winter 2011-12,1,1.92,,,1.9,
383,UHF42,405,Winter 2010-11,1,3.99,,,4.0,
383,UHF42,405,Winter 2009-10,1,3.25,,,3.2,
383,UHF42,405,Winter 2008-09,1,4.5,,,4.5,
383,UHF42,406,Winter 2015-16,0,0.26,,,0.3,
383,UHF42,406,Winter 2014-15,0,0.57,,,0.6,
383,UHF42,406,Winter 2013-14,1,1.61,,,1.6,
383,UHF42,406,Winter 2012-13,1,0.98,,,1.0,
383,UHF42,406,Winter 2011-12,1,1.7,,,1.7,
